age,female,education,married,avg_pay_status,months_delayed,avg_bill_amt,avg_pay_amt,pay_ratio,default
34,1,2,0,0.3333333333333333,1,10472.5,1450.0,0.138444646011362,0
37,1,2,1,0.5,2,35933.5,982.6666666666666,0.027346050916714205,0
31,1,1,0,2.1666666666666665,6,2500.0,0.0,0.0,1
38,1,2,1,2.6666666666666665,6,17733.166666666668,496.8333333333333,0.028015600770640473,1
42,1,1,1,0.0,0,83607.83333333333,4033.3333333333335,0.04824051685128964,1
37,1,2,1,0.0,0,100008.5,4187.833333333333,0.04187435526958272,0
37,1,3,1,0.8333333333333334,3,15477.5,1116.6666666666667,0.07214308018649525,1
39,1,3,1,1.0,3,120380.33333333333,3383.3333333333335,0.028105132578694375,0
27,1,2,1,-0.16666666666666666,0,25803.0,5870.833333333333,0.22751640572521056,0
29,1,1,0,1.0,3,27200.333333333332,1396.6666666666667,0.0513455222783197,1
47,1,3,1,2.1666666666666665,6,20912.666666666668,745.6666666666666,0.03565451618558837,1
43,1,3,1,0.3333333333333333,1,16815.0,808.8333333333334,0.048099032667300985,1
33,1,2,0,0.0,0,109684.66666666667,5701.666666666667,0.05198187548053985,1
41,1,3,1,0.5,2,77308.83333333333,2518.5,0.03257670973291453,0
37,1,2,1,-1.0,0,67470.5,1666.6666666666667,0.02470178766837356,0
36,1,3,0,0.0,0,116764.16666666667,4643.0,0.03976357104216297,0
29,1,3,0,0.0,0,38554.0,2920.1666666666665,0.07574028444213893,0
33,1,2,1,0.0,0,54372.333333333336,2950.0,0.05425453653751839,0
34,1,3,1,0.0,0,33815.5,5000.0,0.1478568154599086,0
46,1,2,1,-0.6666666666666666,0,85530.33333333333,2262.1666666666665,0.026448397078653436,1
31,1,2,0,1.0,3,148048.16666666666,6533.333333333333,0.04412948401150519,1
33,1,3,0,0.0,0,19766.333333333332,1166.6666666666667,0.05901993187413579,0
37,1,2,1,-0.3333333333333333,0,11090.666666666666,5141.166666666667,0.46351615326821943,0
33,1,3,0,1.1666666666666667,4,19475.0,1261.8333333333333,0.06478914219209968,0
34,1,2,1,0.0,0,104804.16666666667,4516.666666666667,0.04309583974072525,0
30,1,2,0,0.0,0,63880.166666666664,2398.6666666666665,0.03754888634365371,0
31,1,2,1,-1.0,1,7350.333333333333,10875.166666666666,1.0,0
32,1,3,0,0.0,0,35822.166666666664,3341.3333333333335,0.09327297512317449,0
32,1,3,1,0.3333333333333333,1,19721.666666666668,1068.8333333333333,0.05419314494321254,0
33,1,1,0,0.0,0,2147.8333333333335,559.3333333333334,0.26029628480570854,1
32,1,1,0,-1.0,0,5374.166666666667,8021.833333333333,1.0,0
33,1,1,1,-2.0,0,401.6666666666667,414.1666666666667,1.0,0
34,1,2,1,0.0,0,55068.333333333336,2063.3333333333335,0.037467919229093025,0
34,1,2,1,2.0,6,45650.0,1860.0,0.0407439048432674,0
35,1,2,1,-0.5,1,6946.333333333333,4949.5,0.7124316284425679,0
46,1,2,1,0.0,0,20616.833333333332,1454.1666666666667,0.07052955774531758,0
39,1,3,0,1.1666666666666667,3,15772.166666666666,2391.6666666666665,0.15162882109912404,1
37,1,3,1,-2.0,0,0.0,0.0,0.0,1
41,1,1,1,0.0,0,75733.0,3691.6666666666665,0.048745169496747384,0
41,1,1,1,-2.0,0,0.0,0.0,0.0,1
47,1,3,0,-1.1666666666666667,0,1089.1666666666667,696.6666666666666,0.6390460174285276,0
41,1,3,1,0.0,0,185795.33333333334,6764.0,0.03640545471833854,0
38,1,2,1,-2.0,0,12371.833333333334,14677.0,1.0,0
44,1,2,0,-0.16666666666666666,0,10400.5,1118.3333333333333,0.1075165440881924,0
40,1,3,1,0.5,2,44333.833333333336,6802.5,0.15343465822584948,1
34,1,2,1,-0.8333333333333334,0,52008.333333333336,18015.0,0.3463801368985054,0
46,1,2,0,0.0,0,22457.833333333332,1143.1666666666667,0.05090053653721996,1
36,1,1,1,0.0,0,114692.5,3918.6666666666665,0.03416642326432332,0
44,1,2,1,-0.6666666666666666,0,7116.0,411.6666666666667,0.05784272399419231,0
31,1,3,1,1.8333333333333333,5,29802.833333333332,859.8333333333334,0.028849756463094796,0
32,1,1,1,-1.5,0,72085.0,38745.333333333336,0.5374876305154029,0
32,1,2,0,-2.0,0,31584.166666666668,33878.0,1.0,1
33,1,3,0,0.0,0,94912.0,4750.0,0.05004583144563969,0
34,1,2,0,0.0,0,15602.333333333334,3392.1666666666665,0.2174001281777398,0
36,1,2,1,0.0,0,59543.5,2195.3333333333335,0.036868784410538896,0
39,1,3,1,0.0,0,86062.83333333333,3071.1666666666665,0.03568475337104436,0
41,1,1,1,0.0,0,40304.333333333336,1554.6666666666667,0.03857223196268484,0
40,1,2,0,-1.0,0,7899.0,6195.333333333333,0.7842194092827004,0
37,1,2,1,0.6666666666666666,2,18800.5,1180.0,0.06276094992420818,1
37,1,2,0,0.3333333333333333,1,148986.0,7812.0,0.05243410498902589,1
45,1,2,1,-1.0,0,1235.5,1354.3333333333333,1.0,0
40,1,2,0,-1.1666666666666667,0,210.33333333333334,497.8333333333333,1.0,0
36,1,2,0,-1.6666666666666667,0,70.33333333333333,171.33333333333334,1.0,1
41,1,1,1,-1.0,0,11118.333333333334,11905.833333333334,1.0,0
42,1,1,1,0.6666666666666666,2,70747.66666666667,3059.0,0.043237563958802516,1
45,1,1,1,0.0,0,78362.5,7250.666666666667,0.09252606974760784,0
49,1,3,0,-1.0,1,721.3333333333334,1843.8333333333333,1.0,1
48,1,3,1,-1.0,0,4905.666666666667,4670.0,0.951766304347826,1
29,1,2,1,0.0,0,15728.166666666666,1273.1666666666667,0.0809430463576159,0
30,1,3,1,0.5,2,39325.5,1362.5,0.03464584949080137,0
30,1,1,1,0.5,2,35320.333333333336,1104.3333333333333,0.03126533539692725,1
39,1,3,0,1.0,3,18544.166666666668,862.3333333333334,0.04649908781263761,1
39,1,2,1,-0.5,0,13025.833333333334,3681.6666666666665,0.28262176788935656,0
25,1,2,0,3.1666666666666665,6,101391.16666666667,5116.666666666667,0.050464121981809905,0
25,1,1,0,2.1666666666666665,6,140763.66666666666,4850.0,0.034454669022055726,1
29,1,2,0,0.0,1,9612.166666666666,582.6666666666666,0.06061131434317516,0
33,1,4,1,-0.3333333333333333,0,54142.333333333336,20595.833333333332,0.38039463153358366,0
31,1,2,0,0.3333333333333333,1,87409.16666666667,3913.1666666666665,0.044767866438114555,0
31,1,1,1,0.6666666666666666,2,115262.83333333333,6668.666666666667,0.05785567314407671,1
32,1,2,0,3.6666666666666665,6,77569.83333333333,979.0,0.012620722995111995,0
32,1,3,1,0.0,0,27934.166666666668,1242.3333333333333,0.04447202152603349,0
36,1,2,0,0.0,0,66732.5,2589.8333333333335,0.03880859438412991,0
39,1,2,1,0.0,0,27206.0,10666.666666666666,0.39205596598914494,0
39,1,2,1,0.0,1,26345.833333333332,5653.333333333333,0.21457354141231394,0
36,1,2,0,0.0,0,141719.33333333334,5539.666666666667,0.03908872168425608,0
38,1,1,0,-2.0,0,965.5,1080.8333333333333,1.0,0
48,1,3,1,0.3333333333333333,1,17582.833333333332,1393.8333333333333,0.07926788811692559,1
29,1,2,1,0.0,0,23592.333333333332,2000.0,0.08476970895733259,0
29,1,2,1,0.0,0,22672.166666666668,1053.1666666666667,0.04644991509787635,0
37,1,1,1,-0.5,1,17231.333333333332,8720.5,0.5060545099328781,0
36,1,3,1,-2.0,0,41068.333333333336,39568.833333333336,0.963464223102396,0
36,1,2,1,-0.16666666666666666,0,13695.0,2750.0,0.20078855140186916,0
30,1,3,0,0.0,0,113659.0,3989.5,0.035100299137779345,0
30,1,1,1,-0.16666666666666666,1,2015.1666666666667,991.8333333333334,0.4919401504505249,0
31,1,3,0,0.6666666666666666,2,28033.666666666668,1187.3333333333333,0.04235232569200038,0
32,1,1,0,-1.3333333333333333,0,72244.16666666667,57559.833333333336,0.7967291929563916,0
32,1,3,1,0.0,0,115428.33333333333,4837.666666666667,0.041910201912858665,0
33,1,1,0,-1.1666666666666667,0,5258.0,4850.333333333333,0.9222919439690689,0
31,1,2,0,-0.6666666666666666,0,7088.833333333333,370.3333333333333,0.05223442017912974,0
34,1,1,1,-1.0,0,10934.166666666666,11712.833333333334,1.0,0
34,1,2,1,-0.6666666666666666,0,13593.5,684.0,0.050314465408805034,0
35,1,2,1,0.0,0,59624.333333333336,2854.5,0.04787394619736577,0
39,1,2,1,0.0,0,113396.66666666667,4985.333333333333,0.04396327966771803,0
40,1,2,0,0.0,0,75310.33333333333,3056.6666666666665,0.040587074101286216,0
44,1,2,1,1.3333333333333333,4,79298.0,2642.8333333333335,0.03332744843356579,1
45,1,3,0,0.0,0,37840.166666666664,1483.8333333333333,0.03921214550291349,0
43,1,2,1,2.0,6,13087.666666666666,1200.0,0.09168237151734325,1
46,1,2,0,0.0,0,46404.833333333336,2283.3333333333335,0.04920358431950007,0
38,1,2,1,0.0,0,20755.333333333332,1182.6666666666667,0.05697859287928183,0
41,1,3,1,-1.0,0,1105.1666666666667,823.8333333333334,0.7447642006930842,0
48,1,3,1,0.0,0,43704.166666666664,2088.1666666666665,0.0477784853812097,1
41,1,3,1,0.0,0,76903.83333333333,10932.5,0.14215621471559006,0
41,1,1,0,-1.0,0,5892.333333333333,5877.5,0.9973133484162896,0
42,1,2,1,2.3333333333333335,6,29017.333333333332,1350.0,0.04652231347998392,1
49,1,2,1,-0.3333333333333333,0,49490.666666666664,13874.5,0.28034012460010105,0
36,1,2,0,0.8333333333333334,3,76178.33333333333,2150.5,0.028229441055754406,1
42,1,2,1,-0.16666666666666666,3,1046.0,0.0,0.0,0
38,1,2,0,0.6666666666666666,2,8882.5,1266.6666666666667,0.1425864430310876,0
36,1,2,1,2.3333333333333335,6,49315.166666666664,1750.0,0.03548532090558539,1
43,1,1,1,0.3333333333333333,1,39964.666666666664,1681.1666666666667,0.04206527269239431,1
33,1,1,0,0.0,0,248091.33333333334,9266.666666666666,0.03735168492375822,0
35,1,2,1,0.3333333333333333,2,1908.5,572.5,0.29981670594396437,0
39,1,3,1,-0.8333333333333334,0,21989.0,22975.0,1.0,0
27,1,2,0,1.0,3,86083.5,4000.0,0.04646597238759591,0
48,1,2,0,0.0,0,43454.166666666664,1752.1666666666667,0.04032125063763036,0
39,1,3,0,0.0,0,144711.0,5387.833333333333,0.037231420568669724,0
26,1,2,1,-0.16666666666666666,0,11122.5,4314.5,0.3878725221378163,0
28,1,1,1,0.0,0,24467.0,6459.0,0.26397743992153017,0
33,1,1,0,-2.0,0,0.0,127.66666666666667,1.0,0
46,1,3,1,1.3333333333333333,4,34865.333333333336,1203.1666666666667,0.034507978087744626,1
31,1,2,0,0.5,2,267084.8333333333,8112.0,0.03037225860600369,0
42,1,2,1,0.0,0,25393.333333333332,1331.0,0.0524132680519276,0
38,1,1,1,-0.8333333333333334,1,419.0,496.3333333333333,1.0,0
36,1,2,1,-0.5,0,17299.5,7518.833333333333,0.43460208279144147,0
28,1,3,1,0.6666666666666666,2,14998.833333333334,1150.0,0.07666751852798365,0
31,1,1,1,0.0,0,436067.8333333333,17500.0,0.040131278968572624,0
41,1,2,1,0.0,0,103546.33333333333,3751.8333333333335,0.036233027085841585,0
44,1,1,1,0.0,0,204523.66666666666,6407.166666666667,0.03132710968848094,0
40,1,2,1,0.0,0,210001.5,7485.833333333333,0.035646401034908314,0
33,1,1,0,-0.5,1,466.0,466.0,0.9978586723768736,1
35,1,2,1,-1.8333333333333333,0,22986.333333333332,29361.166666666668,1.0,0
48,1,2,0,2.0,6,17240.166666666668,682.0,0.03955648786335031,1
40,1,2,1,0.0,0,95992.0,4166.666666666667,0.04340594279443988,0
44,1,2,0,1.3333333333333333,4,77960.33333333333,3733.3333333333335,0.04788698671136119,1
38,1,1,1,0.0,0,38026.0,5786.0,0.152155047729245,0
42,1,1,1,-1.5,1,0.0,0.0,0.0,0
43,1,2,1,0.0,0,46667.166666666664,1931.0,0.041377241445810675,0
40,1,2,1,-2.0,0,8165.0,8853.666666666666,1.0,0
46,1,3,1,2.0,6,45647.5,1650.0,0.03614576601640799,1
37,1,1,1,-2.0,0,220.66666666666666,0.0,0.0,0
29,1,2,1,2.0,6,74980.83333333333,2766.6666666666665,0.036897826362385554,0
32,1,1,0,-2.0,0,4757.0,2110.8333333333335,0.44363878380271826,0
31,1,1,0,-2.0,0,0.0,0.0,0.0,0
33,1,2,1,0.0,0,52223.666666666664,31336.166666666668,0.6000261689878347,0
36,1,2,0,0.0,0,45755.833333333336,2469.1666666666665,0.05396279608510204,0
49,1,1,1,-1.0,0,950.0,950.0,0.9989484752891693,0
48,1,2,0,-0.3333333333333333,0,6871.166666666667,3333.1666666666665,0.48502413115708287,0
46,1,3,1,1.1666666666666667,4,5455.833333333333,2138.0,0.3918023273571363,1
41,1,2,1,0.3333333333333333,1,63332.166666666664,2457.6666666666665,0.03880536527727704,0
48,1,2,1,-0.3333333333333333,0,12272.666666666666,5038.166666666667,0.4104858640449744,0
47,1,2,1,-2.0,0,0.0,0.0,0.0,0
36,1,3,1,0.0,0,38961.0,1650.0,0.042348955392433656,0
30,1,1,0,-0.8333333333333334,0,1723.0,1364.8333333333333,0.7916666666666666,0
39,1,2,1,0.0,0,30333.0,1151.6666666666667,0.03796619854508693,0
47,1,3,1,-1.0,0,8903.5,166.66666666666666,0.018717128043872946,0
36,1,2,0,0.0,0,14307.333333333334,1300.0,0.0908561444379732,0
38,1,3,1,0.0,0,15458.5,1459.0,0.09437562663734274,0
33,1,2,0,0.0,0,17755.5,2232.6666666666665,0.12573799265996488,0
47,1,2,0,2.0,6,16820.666666666668,1050.0,0.06241949866243931,1
47,1,4,0,-0.5,1,4331.833333333333,3574.0,0.8248644074316268,0
43,1,3,1,0.5,2,60200.833333333336,12483.666666666666,0.20736356312515397,1
49,1,2,0,0.6666666666666666,2,18440.5,1500.0,0.0813382859311878,0
33,1,3,1,0.3333333333333333,1,148265.0,6390.166666666667,0.043099339475447286,0
38,1,2,1,-0.16666666666666666,0,23280.166666666668,2560.6666666666665,0.10998876058616763,0
31,1,2,1,0.0,0,93958.33333333333,2926.6666666666665,0.03114822724724881,0
46,1,2,1,1.1666666666666667,4,32926.333333333336,1843.3333333333333,0.0559818590431455,0
31,1,2,1,-0.16666666666666666,2,1317.8333333333333,1816.6666666666667,1.0,0
33,1,1,1,-0.16666666666666666,0,28732.5,11315.5,0.3938086205996485,0
36,1,3,1,0.3333333333333333,1,14863.166666666666,1140.1666666666667,0.07670572405673601,1
47,1,2,1,0.0,0,159062.83333333334,6158.333333333333,0.03871611292321845,0
38,1,2,1,0.0,0,48756.833333333336,2094.3333333333335,0.04295378178549088,0
39,1,2,0,0.3333333333333333,1,28465.333333333332,1333.3333333333333,0.046838955959671656,0
38,1,2,0,-0.5,0,43305.666666666664,10489.5,0.24221443965517242,0
33,1,2,1,0.0,0,85567.5,3659.5,0.042766906046033296,0
44,1,2,1,0.0,0,89979.0,6041.666666666667,0.06714455064088316,1
45,1,1,1,-1.5,1,0.0,0.0,0.0,0
31,1,1,0,1.8333333333333333,5,7772.833333333333,862.3333333333334,0.11092768475441117,1
35,1,2,0,-0.8333333333333334,0,1599.1666666666667,1267.8333333333333,0.7923133006978439,0
45,1,2,0,-1.5,1,0.0,0.0,0.0,0
32,1,3,1,-1.0,0,1352.6666666666667,1127.5,0.8329229253878354,0
44,1,1,1,0.0,0,340196.5,13579.333333333334,0.03991602916933056,0
39,1,1,0,0.0,0,38172.666666666664,1339.3333333333333,0.03508526820408484,0
30,1,2,0,-2.0,0,3090.1666666666665,3372.3333333333335,1.0,0
30,1,1,1,0.0,0,32443.333333333332,1991.5,0.061382059527601125,0
31,1,1,1,0.0,0,116501.0,5369.5,0.046089337522102626,0
32,1,2,1,-0.6666666666666666,0,14324.166666666666,3469.5,0.24219613500715526,1
34,1,2,0,0.5,2,28436.0,1080.1666666666667,0.03798455064411389,1
39,1,2,1,0.0,0,110912.0,3966.6666666666665,0.03576376679619762,0
38,1,2,1,0.3333333333333333,1,22958.5,1541.8333333333333,0.06715448216787531,0
39,1,2,1,-1.5,1,0.0,0.0,0.0,0
39,1,2,1,1.0,3,221734.16666666666,8268.333333333334,0.03728922866693075,1
43,1,2,1,2.0,6,25473.0,968.3333333333334,0.03801261416869488,1
47,1,2,0,0.0,0,126269.16666666667,5206.666666666667,0.041234337485365376,0
33,1,1,1,-0.3333333333333333,0,14451.333333333334,2004.3333333333333,0.13868579468136633,1
43,1,2,0,0.6666666666666666,2,56787.0,3800.0,0.06691554553778968,0
38,1,2,1,0.0,0,68735.16666666667,3190.0,0.046409338121367445,1
44,1,2,0,-0.16666666666666666,0,55547.666666666664,17259.166666666668,0.3107035272373775,1
46,1,2,1,0.5,2,14338.666666666666,1186.8333333333333,0.08276575466654269,1
36,1,1,1,0.16666666666666666,1,14895.166666666666,5817.666666666667,0.39054790382313126,0
45,1,2,1,0.0,0,178046.5,6197.0,0.03480531880537497,0
37,1,3,1,0.0,0,82871.66666666667,7033.333333333333,0.0848691566982278,0
36,1,3,1,0.3333333333333333,1,98097.66666666667,4159.333333333333,0.042399488949900775,0
35,1,2,1,-0.3333333333333333,0,50567.166666666664,1668.0,0.03298517842252537,0
30,1,3,1,0.3333333333333333,1,82590.5,4436.833333333333,0.0537202173750729,0
32,1,1,1,-0.6666666666666666,0,7675.0,4035.5,0.5257295466388744,0
43,1,2,1,0.16666666666666666,2,585.0,390.0,0.6655290102389079,1
44,1,3,0,-0.8333333333333334,1,1909.1666666666667,1909.1666666666667,0.9994764854724718,1
46,1,2,1,0.0,0,109572.83333333333,7574.333333333333,0.06912538425384405,0
40,1,2,1,-0.8333333333333334,0,1860.3333333333333,1728.1666666666667,0.9284563037249285,1
37,1,1,1,0.6666666666666666,2,42459.333333333336,1853.8333333333333,0.04366035751014672,0
43,1,2,1,-0.5,0,66820.66666666667,21082.166666666668,0.3154989649065922,0
38,1,1,1,-0.8333333333333334,0,3325.6666666666665,3023.6666666666665,0.9089178356713427,0
29,1,2,0,0.0,0,141004.83333333334,5446.5,0.038626061569556815,0
44,1,3,1,-1.0,0,3144.0,2758.6666666666665,0.87715951245363,0
32,1,2,1,0.0,0,44560.833333333336,1750.0,0.03927127474557824,0
44,1,2,1,-2.0,0,0.0,0.0,0.0,0
30,1,1,1,0.0,0,116690.0,5820.333333333333,0.04987816826776129,0
29,1,2,0,0.0,0,27088.166666666668,1772.0,0.065413603223921,0
46,1,3,0,0.6666666666666666,3,3434.5,1345.0,0.39150050938727987,1
46,1,1,1,-1.0,0,15847.0,18746.333333333332,1.0,0
36,1,4,0,0.0,0,93384.0,15416.0,0.16508004497510306,0
44,1,1,1,-1.0,0,6133.166666666667,3925.5,0.6399402255128379,0
30,1,2,1,1.1666666666666667,4,16438.0,1216.6666666666667,0.07401099012510899,1
35,1,1,1,-1.0,0,316.6666666666667,380.0,1.0,0
35,1,3,1,-0.3333333333333333,0,22015.5,7379.333333333333,0.3351728627771595,0
33,1,1,0,0.0,0,24562.833333333332,5988.5,0.24379338186900798,0
33,1,2,0,0.0,0,36657.333333333336,1915.8333333333333,0.05226187769947715,0
33,1,2,1,0.16666666666666666,3,833.3333333333334,0.0,0.0,1
32,1,2,1,1.1666666666666667,4,42399.5,1433.3333333333333,0.03380463280700306,0
39,1,3,1,2.5,6,54324.166666666664,2609.6666666666665,0.04803789526646643,1
41,1,3,0,2.0,6,24952.666666666668,1100.0,0.04408169808044242,1
38,1,2,1,0.0,0,42592.0,1520.0,0.035686615171507056,0
35,1,3,0,0.0,0,82480.16666666667,2912.8333333333335,0.035315132545409356,0
43,1,2,1,-0.6666666666666666,0,6183.333333333333,416.6666666666667,0.06737454859052446,1
48,1,1,1,0.0,2,2360.8333333333335,3167.0,1.0,0
39,1,2,0,0.0,0,48210.166666666664,5333.333333333333,0.11062444039589722,0
31,1,3,0,-0.6666666666666666,0,3562.1666666666665,986.5,0.27686047055521773,0
34,1,2,0,0.0,0,23678.166666666668,1223.5,0.05166989266232623,0
35,1,1,0,-0.3333333333333333,0,8449.0,5414.666666666667,0.6407889546351085,0
41,1,3,0,0.0,0,10640.0,809.6666666666666,0.07608933997431319,0
32,1,2,1,0.0,0,15624.666666666666,724.5,0.04636602171640677,0
28,1,2,1,0.3333333333333333,1,27055.666666666668,920.3333333333334,0.03401503018356536,1
28,1,2,0,-0.8333333333333334,0,380.3333333333333,326.0,0.8548951048951049,0
33,1,3,1,1.0,3,9656.0,933.5,0.09666563114838977,0
35,1,2,1,0.0,0,10120.666666666666,3837.5,0.3791371644986004,0
42,1,2,0,-0.5,1,752.3333333333334,473.6666666666667,0.6287610619469026,0
37,1,1,1,0.0,0,159978.0,6716.666666666667,0.04198467715554333,0
28,1,1,0,0.0,0,169888.0,7131.5,0.041977408778673134,0
30,1,1,0,0.0,0,123470.66666666667,3907.8333333333335,0.03164963621883563,0
29,1,1,0,-1.5,0,4260.666666666667,4957.166666666667,1.0,0
33,1,2,0,0.0,0,96628.83333333333,19719.166666666668,0.20406913668828988,0
36,1,2,1,-1.0,1,3880.8333333333335,2338.3333333333335,0.6023786011764201,0
45,1,2,1,0.0,0,366803.8333333333,12730.5,0.03470646742659243,1
37,1,1,1,0.0,0,204854.16666666666,8157.666666666667,0.039821630078486346,1
43,1,2,1,0.0,0,8576.0,1084.1666666666667,0.12640394854455717,0
36,1,2,0,-1.5,1,0.0,583.3333333333334,1.0,1
31,1,1,0,0.3333333333333333,1,29079.833333333332,1950.0,0.0670544745966702,0
33,1,2,1,1.8333333333333333,6,25415.666666666668,1300.0,0.051147540983606556,1
46,1,2,0,0.0,0,30837.0,2866.6666666666665,0.09295890351730549,0
41,1,2,1,0.0,0,211344.0,7214.833333333333,0.03413770533172459,0
35,1,2,1,0.0,0,70951.0,8500.0,0.11979930093584396,0
32,1,2,0,1.5,4,29257.166666666668,1325.0,0.04528650120479182,1
36,1,2,1,0.0,0,107396.5,4083.3333333333335,0.038020748465591225,0
33,1,1,1,0.0,0,194765.0,10523.333333333334,0.05403064874430513,0
33,1,1,0,1.6666666666666667,4,15390.333333333334,1233.3333333333333,0.08013167583488542,0
35,1,3,1,0.0,0,100224.0,6685.5,0.06670491394362683,0
47,1,4,1,0.0,0,91901.83333333333,3846.8333333333335,0.04185761411055517,0
44,1,3,1,0.0,0,18912.666666666668,2000.0,0.10574364216351491,0
37,1,2,1,0.5,2,10148.0,1148.3333333333333,0.11314743652905047,0
40,1,2,1,0.0,0,5812.666666666667,947.8333333333334,0.163035376411903,1
41,1,2,1,2.0,6,26856.666666666668,1616.6666666666667,0.060193861467240886,1
34,1,2,0,0.0,0,313128.0,11695.166666666666,0.037349356548472566,0
45,1,3,1,0.0,0,62304.833333333336,4083.3333333333335,0.06553693474393783,0
40,1,2,0,-0.16666666666666666,1,160221.33333333334,57277.0,0.3574844955031238,0
41,1,3,0,0.0,0,46411.5,2297.0,0.04949097764610827,0
42,1,3,1,-2.0,0,1260.1666666666667,1363.3333333333333,1.0,0
35,1,2,1,-1.3333333333333333,0,447.8333333333333,531.8333333333334,1.0,0
35,1,2,0,0.0,0,129451.66666666667,3819.5,0.02950499281590697,0
43,1,2,1,0.6666666666666666,2,20261.166666666668,1333.3333333333333,0.06580408478856324,1
40,1,3,1,-1.0,0,5706.0,5636.0,0.9875591379008235,0
45,1,3,1,0.0,0,80854.0,3067.3333333333335,0.037936223280357846,0
42,1,2,0,-1.0,0,12811.333333333334,10645.0,0.8308400759684679,0
37,1,2,1,0.0,0,57864.666666666664,1869.0,0.032298945258270595,0
32,1,2,0,0.0,0,8999.333333333334,821.0,0.0912188437465279,0
47,1,2,1,1.3333333333333333,4,29627.333333333332,1308.8333333333333,0.04417505765877257,0
36,1,2,1,1.5,5,33671.333333333336,1750.0,0.05197145034994109,1
37,1,2,0,0.8333333333333334,3,17149.333333333332,779.0,0.04542185768984082,1
43,1,2,1,-1.0,0,1538.8333333333333,1699.6666666666667,1.0,0
40,1,2,1,-0.3333333333333333,0,6908.666666666667,3987.5,0.5770900670558154,0
35,1,2,1,1.3333333333333333,4,8638.0,884.0,0.10232665817802987,1
48,1,3,0,0.0,0,18521.666666666668,1263.1666666666667,0.06819572415778866,0
42,1,3,1,1.0,3,34645.333333333336,1830.6666666666667,0.05283868422824926,1
38,1,2,1,1.0,3,43271.166666666664,1766.6666666666667,0.04082685945161055,1
48,1,2,1,0.0,0,39950.666666666664,1350.0,0.033790830586959246,1
35,1,2,0,-0.16666666666666666,2,21293.0,363.3333333333333,0.017062709370401677,0
40,1,1,0,1.0,3,187074.33333333334,6345.666666666667,0.03392038145060992,1
48,1,2,1,-2.0,0,0.0,0.0,0.0,0
35,1,2,1,0.0,0,49624.166666666664,1866.6666666666667,0.03761532287045216,0
46,1,2,1,-0.3333333333333333,0,6502.0,3924.6666666666665,0.6035163257983495,0
39,1,2,0,-1.0,0,833.3333333333334,354.1666666666667,0.42449061126648024,0
31,1,2,0,-1.6666666666666667,0,748.3333333333334,748.3333333333334,0.9986654804270463,0
42,1,2,0,0.0,0,40606.166666666664,1107.0,0.02726119773603182,0
39,1,1,1,-2.0,0,4580.5,4896.5,1.0,0
45,1,2,1,1.8333333333333333,6,16106.666666666666,1316.6666666666667,0.08174161372431347,0
46,1,2,1,-1.0,0,517.3333333333334,586.3333333333334,1.0,0
44,1,2,1,0.0,0,5450.5,666.6666666666666,0.12229050108532818,1
35,1,1,1,1.0,3,47300.333333333336,2616.6666666666665,0.055319088961551466,1
35,1,1,0,-0.8333333333333334,1,2248.6666666666665,2298.6666666666665,1.0,1
35,1,1,0,-0.8333333333333334,0,2114.1666666666665,1776.6666666666667,0.8399653297612483,1
45,1,2,0,-2.0,0,1850.8333333333333,1855.5,1.0,0
40,1,2,1,-1.1666666666666667,0,5036.5,5461.666666666667,1.0,0
42,1,3,1,-1.3333333333333333,0,11941.666666666666,0.0,0.0,0
43,1,1,1,-2.0,0,-768.1666666666666,1283.3333333333333,1.0,0
37,1,1,1,-1.6666666666666667,0,221.66666666666666,0.0,0.0,0
34,1,2,0,0.3333333333333333,1,56979.166666666664,2121.6666666666665,0.03723517832228173,1
40,1,2,1,0.0,0,155959.0,22034.833333333332,0.14128515858767204,0
35,1,1,0,0.0,0,14405.166666666666,861.8333333333334,0.05982391799807953,0
35,1,1,0,-0.6666666666666666,0,42473.166666666664,22025.0,0.5185504914752105,0
46,1,2,1,-0.5,0,2681.6666666666665,935.5,0.34872017892644136,0
45,1,3,1,0.0,0,37776.166666666664,1464.8333333333333,0.03877562725279379,0
40,1,2,1,0.0,2,3940.5,3325.0,0.8435874667004948,1
31,1,3,0,0.0,0,80099.0,4318.0,0.053907615480649186,0
31,1,1,0,-1.1666666666666667,0,7454.333333333333,200.0,0.026826432978628276,0
46,1,3,1,0.0,0,64832.0,2503.3333333333335,0.03861202371220418,0
37,1,3,1,0.0,0,72320.5,4651.333333333333,0.06431466898962733,0
36,1,2,1,0.3333333333333333,1,98221.16666666667,5867.166666666667,0.0597336310710583,1
42,1,2,1,0.6666666666666666,2,27651.5,2134.5,0.07719012747491186,1
40,1,2,1,-0.6666666666666666,1,27180.666666666668,633.3333333333334,0.023300018394751366,1
49,1,2,1,-0.5,0,8332.166666666666,4798.5,0.5758315166303326,1
43,1,3,1,-1.0,0,1457.0,1457.0,0.9993141289437586,0
39,1,3,1,2.3333333333333335,6,15775.333333333334,833.3333333333334,0.05282173720129307,1
31,1,1,0,-0.5,1,1262.5,1031.6666666666667,0.8165149716396254,1
38,1,2,0,1.8333333333333333,6,22674.5,1216.6666666666667,0.053655560700609325,0
43,1,2,1,0.0,0,10821.833333333334,1578.0,0.14580285507491875,0
45,1,1,1,-1.3333333333333333,0,273.1666666666667,243.0,0.886322188449848,0
